,tweet_id,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,jpg_file_name
419,674038233588723717,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,1,Eskimo Dog,0.358459,True,Norwegian Elkhound,0.206963,True,Malamute,0.1482359999999999,True,CVqqMtiVEAEye_L.jpg
420,674042553264685056,https://pbs.twimg.com/media/CVquIDRW4AEJrPk.jpg,1,Toy Poodle,0.927975,True,Miniature Poodle,0.0689463999999999,True,Standard Poodle,0.00131575,True,CVquIDRW4AEJrPk.jpg
421,674045139690631169,https://pbs.twimg.com/media/CVqwedgXIAEAT6A.jpg,1,Robin,0.369661,False,Rhinoceros Beetle,0.110607,False,European Fire Salamander,0.0431782,False,CVqwedgXIAEAT6A.jpg
422,674051556661161984,https://pbs.twimg.com/media/CVq2UHwWEAAduMw.jpg,1,Shih-Tzu,0.179777,True,Badger,0.16058,False,Three-Toed Sloth,0.132154,False,CVq2UHwWEAAduMw.jpg
423,674053186244734976,https://pbs.twimg.com/media/CVq3zAaWwAA8vpk.jpg,1,Cardigan,0.984725,True,Pembroke,0.00873039,True,Kelpie,0.00219477,True,CVq3zAaWwAA8vpk.jpg
424,674063288070742018,https://pbs.twimg.com/media/CVrA-rIWEAANxwQ.jpg,1,Ostrich,0.661176,False,Bearskin,0.214879,False,Swab,0.0644557,False,CVrA-rIWEAANxwQ.jpg
425,674075285688614912,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,1,Airedale,0.305392,True,Kerry Blue Terrier,0.250014,True,Lakeland Terrier,0.188668,True,CVrL5YBWoAA_uPD.jpg
426,674082852460433408,https://pbs.twimg.com/media/CVrSxy7WsAAFD2F.jpg,1,Pomeranian,0.666957,True,Shetland Sheepdog,0.0280194,True,Ski Mask,0.0206827,False,CVrSxy7WsAAFD2F.jpg
427,674255168825880576,https://pbs.twimg.com/media/CVtvf6bWwAAd1rT.jpg,1,Eskimo Dog,0.615741,True,Siberian Husky,0.199544,True,Malamute,0.179107,True,CVtvf6bWwAAd1rT.jpg
428,674262580978937856,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,1,Greater Swiss Mountain Dog,0.519428,True,Boxer,0.1215,True,Staffordshire Bullterrier,0.114498,True,CVt2PawWIAEUkqW.jpg
429,674265582246694913,https://pbs.twimg.com/media/CVt49k_WsAAtNYC.jpg,1,Slug,0.998075,False,Ice Lolly,0.00098401,False,Leafhopper,9.72038e-05,False,CVt49k_WsAAtNYC.jpg
430,674269164442398721,https://pbs.twimg.com/media/CVt8OmIWIAAbxvJ.jpg,1,Pug,0.6229210000000001,True,Norwegian Elkhound,0.0486585,True,Cardigan,0.0169655,True,CVt8OmIWIAAbxvJ.jpg
431,674271431610523648,https://pbs.twimg.com/media/CVt-SeMWwAAs9HH.jpg,1,German Shepherd,0.991454,True,Malinois,0.00415023,True,Bloodhound,0.00301913,True,CVt-SeMWwAAs9HH.jpg
432,674291837063053312,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,1,Cardigan,0.611525,True,Pembroke,0.368566,True,Chihuahua,0.00332957,True,CVuQ2LeUsAAIe3s.jpg
433,674318007229923329,https://pbs.twimg.com/media/CVuopr8WwAExw_T.jpg,1,Porcupine,0.846628,False,Hamster,0.0381361,False,Echidna,0.0146804,False,CVuopr8WwAExw_T.jpg
434,674372068062928900,https://pbs.twimg.com/media/CVvZ0KTWwAAdXKV.jpg,1,Seashore,0.346126,False,American Alligator,0.106404,False,Sandbar,0.0493491,False,CVvZ0KTWwAAdXKV.jpg
435,674394782723014656,https://pbs.twimg.com/media/CVvueeeWwAUcQLR.jpg,1,Toilet Tissue,0.134983,False,Mosquito Net,0.133247,False,Lakeland Terrier,0.109099,True,CVvueeeWwAUcQLR.jpg
436,674410619106390016,https://pbs.twimg.com/media/CVv84VDUEAEm3dW.jpg,1,Brown Bear,0.698207,False,Sea Lion,0.0464745,False,Beagle,0.0194268,True,CVv84VDUEAEm3dW.jpg
437,674416750885273600,https://pbs.twimg.com/media/CVwCdCFW4AUHY4D.jpg,1,Chihuahua,0.287201,True,Boston Bull,0.25092,True,Whippet,0.141012,True,CVwCdCFW4AUHY4D.jpg
438,674422304705744896,https://pbs.twimg.com/media/CVwHgblWcAACWOD.jpg,1,Golden Retriever,0.964497,True,Labrador Retriever,0.00900618,True,Tennis Ball,0.00713883,False,CVwHgblWcAACWOD.jpg
439,674436901579923456,https://pbs.twimg.com/media/CVwUyM9WwAAGDjv.jpg,1,Acorn Squash,0.375392,False,Shih-Tzu,0.105416,True,Lhasa,0.0728323,True,CVwUyM9WwAAGDjv.jpg
440,674447403907457024,https://pbs.twimg.com/media/CVweVUfW4AACPwI.jpg,1,Brabancon Griffon,0.409909,True,Malinois,0.2446489999999999,True,Bull Mastiff,0.0748195,True,CVweVUfW4AACPwI.jpg
441,674468880899788800,https://pbs.twimg.com/media/CVwx3dQXAAA0ksL.jpg,2,Chow,0.52623,True,Pomeranian,0.283647,True,Toy Poodle,0.0676654,True,CVwx3dQXAAA0ksL.jpg
442,674632714662858753,https://pbs.twimg.com/media/CVzG3yOVAAAqi9I.jpg,1,Jellyfish,0.4327479999999999,False,Goldfish,0.1131109999999999,False,Coral Reef,0.0870471999999999,False,CVzG3yOVAAAqi9I.jpg
443,674638615994089473,https://pbs.twimg.com/media/CVzMPh1UsAELQ_p.jpg,1,Pomeranian,0.846986,True,Chow,0.142014,True,Keeshond,0.00260504,True,CVzMPh1UsAELQ_p.jpg
444,674644256330530816,https://pbs.twimg.com/media/CVzRXmXWIAA0Fkr.jpg,1,Soccer Ball,0.398102,False,Basset,0.335692,True,Cocker Spaniel,0.0729408,True,CVzRXmXWIAA0Fkr.jpg
445,674646392044941312,https://pbs.twimg.com/media/CVzTUGrW4AAirJH.jpg,1,Flat-Coated Retriever,0.837448,True,Groenendael,0.0861665,True,Labrador Retriever,0.0160522,True,CVzTUGrW4AAirJH.jpg
446,674664755118911488,https://pbs.twimg.com/media/CVzkA7-WsAAcXz6.jpg,1,African Crocodile,0.330625,False,American Alligator,0.0753557,False,Mink,0.0574807,False,CVzkA7-WsAAcXz6.jpg
447,674670581682434048,https://pbs.twimg.com/media/CVzpUGUWUAAo7Vn.jpg,1,Malamute,0.180079,True,Eskimo Dog,0.178033,True,Siberian Husky,0.0779661,True,CVzpUGUWUAAo7Vn.jpg
448,674690135443775488,https://pbs.twimg.com/media/CVz7FxXWUAAlTRP.jpg,1,Tick,0.242538,False,Nail,0.212589,False,Screw,0.172838,False,CVz7FxXWUAAlTRP.jpg
449,674737130913071104,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,1,Pomeranian,0.948537,True,Schipperke,0.0143098999999999,True,Chihuahua,0.00812024,True,CV0l10AU8AAfg-a.jpg
450,674739953134403584,https://pbs.twimg.com/media/CV0oaHFW4AA9Coi.jpg,1,Dandie Dinmont,0.175915,True,Black-Footed Ferret,0.0965343,False,Toy Poodle,0.0641447,True,CV0oaHFW4AA9Coi.jpg
451,674743008475090944,https://pbs.twimg.com/media/CV0rL7RWEAAbhqm.jpg,1,Bernese Mountain Dog,0.583054,True,Shetland Sheepdog,0.0659904,True,Greater Swiss Mountain Dog,0.0652362,True,CV0rL7RWEAAbhqm.jpg
452,674752233200820224,https://pbs.twimg.com/media/CV0zkzEU4AAzLc5.jpg,2,Vizsla,0.665516,True,Redbone,0.173366,True,Basset,0.134783,True,CV0zkzEU4AAzLc5.jpg
453,674754018082705410,https://pbs.twimg.com/media/CV01M3ZWIAAV7rv.jpg,1,Seashore,0.352321,False,Promontory,0.131753,False,Wreck,0.0955966999999999,False,CV01M3ZWIAAV7rv.jpg
454,674764817387900928,https://pbs.twimg.com/media/CV0_BSuWIAIvE9k.jpg,2,Samoyed,0.634695,True,Arctic Fox,0.309853,False,Kuvasz,0.019641,True,CV0_BSuWIAIvE9k.jpg
455,674767892831932416,https://pbs.twimg.com/media/CV1B0WkWwAEBKVx.jpg,1,Shower Curtain,0.238855,False,Sarong,0.0924141,False,Kimono,0.0564125,False,CV1B0WkWwAEBKVx.jpg
456,674774481756377088,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,1,Chihuahua,0.407016,True,French Bulldog,0.309978,True,Siamese Cat,0.227677,False,CV1HztsWoAAuZwo.jpg
457,674781762103414784,https://pbs.twimg.com/media/CV1ObvEWcAA7c6i.jpg,1,Ocarina,0.148975,False,Hamster,0.0689848999999999,False,Wool,0.0317285,False,CV1ObvEWcAA7c6i.jpg
458,674788554665512960,https://pbs.twimg.com/media/CV1Um8vWIAAmhQn.jpg,1,Miniature Poodle,0.349561,True,Toy Poodle,0.154711,True,Maltese Dog,0.134229,True,CV1Um8vWIAAmhQn.jpg
459,674790488185167872,https://pbs.twimg.com/media/CV1WXsmWcAAgQ56.jpg,1,Labrador Retriever,0.8019029999999999,True,Chesapeake Bay Retriever,0.193575,True,Rottweiler,0.00119305,True,CV1WXsmWcAAgQ56.jpg
460,674793399141146624,https://pbs.twimg.com/media/CV1ZA3oWEAA1HW_.jpg,1,Giant Schnauzer,0.119693,True,Afghan Hound,0.0727627,True,Miniature Schnauzer,0.0637859,True,CV1ZA3oWEAA1HW_.jpg
461,674800520222154752,https://pbs.twimg.com/media/CV1ffl3XAAAiFyr.jpg,1,Pembroke,0.8764790000000001,True,Cardigan,0.0969114,True,Dingo,0.00919567,False,CV1ffl3XAAAiFyr.jpg
462,674805413498527744,https://pbs.twimg.com/ext_tw_video_thumb/674805331965399040/pu/img/-7bw8niVrgIkLKOW.jpg,1,English Springer,0.594467,True,Cocker Spaniel,0.389994,True,Welsh Springer Spaniel,0.00709611,True,-7bw8niVrgIkLKOW.jpg
463,674999807681908736,https://pbs.twimg.com/media/CV4UvgNUkAEEnZd.jpg,1,Rottweiler,0.591829,True,Doberman,0.204544,True,Black-And-Tan Coonhound,0.0786018999999999,True,CV4UvgNUkAEEnZd.jpg
464,675003128568291329,https://pbs.twimg.com/media/CV4XwYiWoAAHQIF.jpg,1,Pembroke,0.655279,True,Pomeranian,0.104164,True,Cardigan,0.0528177,True,CV4XwYiWoAAHQIF.jpg
465,675006312288268288,https://pbs.twimg.com/media/CV4aqCwWsAIi3OP.jpg,1,Boxer,0.654697,True,Space Heater,0.0433888,False,Beagle,0.0428476,True,CV4aqCwWsAIi3OP.jpg
466,675015141583413248,https://pbs.twimg.com/media/CV4iqh5WcAEV1E6.jpg,1,Street Sign,0.290091,False,Golden Retriever,0.258372,True,Sandbar,0.132173,False,CV4iqh5WcAEV1E6.jpg
467,675047298674663426,https://pbs.twimg.com/media/CV4_8FgXAAQOj4S.jpg,1,Samoyed,0.978007,True,Chow,0.00712124,True,Pomeranian,0.00639783,True,CV4_8FgXAAQOj4S.jpg
468,675109292475830276,https://pbs.twimg.com/media/CV54UQTXAAAGf-j.jpg,1,Dalmatian,0.989519,True,English Setter,0.00525767,True,German Short-Haired Pointer,0.00144283,True,CV54UQTXAAAGf-j.jpg
469,675111688094527488,https://pbs.twimg.com/media/CV56f54WsAEv4kJ.jpg,1,Labrador Retriever,0.631501,True,Brittany Spaniel,0.101927,True,Chesapeake Bay Retriever,0.0626498,True,CV56f54WsAEv4kJ.jpg
470,675113801096802304,https://pbs.twimg.com/media/CV58a4nXAAApywo.jpg,1,Bow,0.16802,False,Quill,0.1088069999999999,False,Joystick,0.0433118,False,CV58a4nXAAApywo.jpg
471,675135153782571009,https://pbs.twimg.com/media/CV6P1lnWIAAUQHk.jpg,1,Stove,0.587507,False,Rotisserie,0.0517131,False,Microwave,0.0207253,False,CV6P1lnWIAAUQHk.jpg
472,675145476954566656,https://pbs.twimg.com/media/CV6ZOPqWsAA20Uj.jpg,1,Labrador Retriever,0.458746,True,Great Dane,0.235504,True,Staffordshire Bullterrier,0.116864,True,CV6ZOPqWsAA20Uj.jpg
473,675146535592706048,https://pbs.twimg.com/media/CV6aMToXIAA7kH4.jpg,1,Dingo,0.2884469999999999,False,Cardigan,0.229944,True,Pembroke,0.190407,True,CV6aMToXIAA7kH4.jpg
474,675147105808306176,https://pbs.twimg.com/media/CV6atgoWcAEsdv6.jpg,1,Golden Retriever,0.949215,True,Labrador Retriever,0.0167654,True,Flat-Coated Retriever,0.0106372999999999,True,CV6atgoWcAEsdv6.jpg
475,675149409102012420,https://pbs.twimg.com/media/CV6czeEWEAEdChp.jpg,1,Chow,0.999876,True,Tibetan Mastiff,5.86749e-05,True,Tibetan Terrier,2.87785e-05,True,CV6czeEWEAEdChp.jpg
476,675153376133427200,https://pbs.twimg.com/media/CV6gaUUWEAAnETq.jpg,1,Paper Towel,0.327957,False,Mailbox,0.0960268999999999,False,Seat Belt,0.0349950999999999,False,CV6gaUUWEAAnETq.jpg
477,675166823650848770,https://pbs.twimg.com/media/CV6spB7XAAIpMyP.jpg,1,Llama,0.284394,False,Standard Poodle,0.132569,True,Teddy,0.127975,False,CV6spB7XAAIpMyP.jpg
478,675334060156301312,https://pbs.twimg.com/media/CV9EvZNUwAAgLCK.jpg,2,Pembroke,0.773135,True,Cardigan,0.11681,True,Chow,0.0390362,True,CV9EvZNUwAAgLCK.jpg
479,675349384339542016,https://pbs.twimg.com/media/CV9SrABU4AQI46z.jpg,3,Borzoi,0.866367,True,Saluki,0.122079,True,Irish Wolfhound,0.00401972,True,CV9SrABU4AQI46z.jpg
480,675354435921575936,https://pbs.twimg.com/ext_tw_video_thumb/675354114423808004/pu/img/qL1R_nGLqa6lmkOx.jpg,1,Upright,0.303415,False,Golden Retriever,0.181351,True,Brittany Spaniel,0.1620839999999999,True,qL1R_nGLqa6lmkOx.jpg
481,675362609739206656,https://pbs.twimg.com/media/CV9etctWUAAl5Hp.jpg,1,Labrador Retriever,0.479008,True,Ice Bear,0.2182889999999999,False,Kuvasz,0.1399109999999999,True,CV9etctWUAAl5Hp.jpg
482,675372240448454658,https://pbs.twimg.com/media/CV9nd30XAAAEba5.jpg,1,Chihuahua,0.416385,True,West Highland White Terrier,0.102933,True,Samoyed,0.0872995,True,CV9nd30XAAAEba5.jpg
483,675432746517426176,https://pbs.twimg.com/media/CV-ef64WoAAbh0I.jpg,1,Labrador Retriever,0.986548,True,Golden Retriever,0.00886185,True,Chihuahua,0.000693528,True,CV-ef64WoAAbh0I.jpg
484,675483430902214656,https://pbs.twimg.com/media/CV_MmGZU8AAggM6.jpg,1,Box Turtle,0.543706,False,Terrapin,0.2026,False,Loggerhead,0.0711215,False,CV_MmGZU8AAggM6.jpg
485,675489971617296384,https://pbs.twimg.com/media/CV_SimUWoAAvJSY.jpg,1,West Highland White Terrier,0.139613,True,Seat Belt,0.118647,False,Old English Sheepdog,0.0939522,True,CV_SimUWoAAvJSY.jpg
486,675497103322386432,https://pbs.twimg.com/media/CV_ZAhcUkAUeKtZ.jpg,1,Vizsla,0.5195890000000001,True,Miniature Pinscher,0.0647712,True,Rhodesian Ridgeback,0.0614913,True,CV_ZAhcUkAUeKtZ.jpg
487,675501075957489664,https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg,1,Dough,0.806757,False,Bakery,0.0279065999999999,False,French Loaf,0.0181889,False,CV_cnjHWUAADc-c.jpg
488,675517828909424640,https://pbs.twimg.com/media/CV_r3v4VAAALvwg.jpg,1,Scottish Deerhound,0.240591,True,Groenendael,0.156916,True,Flat-Coated Retriever,0.0908993999999999,True,CV_r3v4VAAALvwg.jpg
489,675522403582218240,https://pbs.twimg.com/media/CV_wCh8W4AEWWZ9.jpg,1,Cocker Spaniel,0.299708,True,Golden Retriever,0.263665,True,Irish Setter,0.0803233,True,CV_wCh8W4AEWWZ9.jpg
490,675531475945709568,https://pbs.twimg.com/media/CV_4ShmUYAA3wNu.jpg,1,Pembroke,0.918441,True,Cardigan,0.0273395,True,Siberian Husky,0.020221,True,CV_4ShmUYAA3wNu.jpg
491,675534494439489536,https://pbs.twimg.com/media/CV_7CV6XIAEV05u.jpg,1,Chow,0.749368,True,Schipperke,0.133738,True,Newfoundland,0.0499138,True,CV_7CV6XIAEV05u.jpg
492,675706639471788032,https://pbs.twimg.com/media/CWCXj35VEAIFvtk.jpg,1,English Springer,0.9903,True,Welsh Springer Spaniel,0.00207991,True,Cocker Spaniel,0.00201378,True,CWCXj35VEAIFvtk.jpg
493,675707330206547968,https://pbs.twimg.com/media/CWCYOqWUAAARmGr.jpg,1,Bath Towel,0.721933,False,Staffordshire Bullterrier,0.0593442,True,Bagel,0.0357015999999999,False,CWCYOqWUAAARmGr.jpg
494,675710890956750848,https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg,2,Standard Schnauzer,0.441427,True,Miniature Schnauzer,0.248885,True,Sealyham Terrier,0.164967,True,CWCbd8ZWoAAtqoH.jpg
495,675740360753160193,https://pbs.twimg.com/ext_tw_video_thumb/675740268751138818/pu/img/dVaVeFAVT-lk_1ZV.jpg,1,Golden Retriever,0.800495,True,Kuvasz,0.0977564,True,Saluki,0.0684146,True,dVaVeFAVT-lk_1ZV.jpg
496,675781562965868544,https://pbs.twimg.com/media/CWDbv2yU4AARfeH.jpg,1,Maltese Dog,0.921968,True,West Highland White Terrier,0.0178107,True,Toy Poodle,0.0135554,True,CWDbv2yU4AARfeH.jpg
497,675798442703122432,https://pbs.twimg.com/media/CWDrGH4UYAARoq_.jpg,1,Beagle,0.681218,True,Basset,0.125121,True,Boxer,0.0803982,True,CWDrGH4UYAARoq_.jpg
498,675820929667219457,https://pbs.twimg.com/media/CWD_jQMWEAAdYwH.jpg,1,Basset,0.556373,True,Beagle,0.201675,True,Bloodhound,0.110848,True,CWD_jQMWEAAdYwH.jpg
499,675822767435051008,https://pbs.twimg.com/media/CWEBOFYWwAA-O2c.jpg,1,Pomeranian,0.46071,True,Chow,0.202765,True,Pekinese,0.133266,True,CWEBOFYWwAA-O2c.jpg
500,675845657354215424,https://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg,1,Pug,0.8839520000000001,True,Boston Bull,0.0110568,True,French Bulldog,0.00983981,True,CWEWClfW4AAnqhG.jpg
501,675853064436391936,https://pbs.twimg.com/media/CWEcxqWVEAAHyGH.jpg,1,Labrador Retriever,0.868367,True,Golden Retriever,0.0433046,True,Vizsla,0.0282072,True,CWEcxqWVEAAHyGH.jpg
502,675870721063669760,https://pbs.twimg.com/media/CWEs1b-WEAEhq82.jpg,1,Golden Retriever,0.263892,True,Welsh Springer Spaniel,0.184193,True,Beagle,0.182241,True,CWEs1b-WEAEhq82.jpg
503,675878199931371520,https://pbs.twimg.com/media/CWEzo19WoAEiOCj.jpg,1,Wood Rabbit,0.785756,False,Hare,0.118181,False,Cardigan,0.0436270999999999,True,CWEzo19WoAEiOCj.jpg
504,675888385639251968,https://pbs.twimg.com/media/CWE85snWIAEG5ES.jpg,1,West Highland White Terrier,0.672117,True,Old English Sheepdog,0.146147,True,Komondor,0.0231414,True,CWE85snWIAEG5ES.jpg
505,675891555769696257,https://pbs.twimg.com/media/CWE_x33UwAEE3no.jpg,1,Italian Greyhound,0.305637,True,Whippet,0.232057,True,Great Dane,0.117806,True,CWE_x33UwAEE3no.jpg
506,675898130735476737,https://pbs.twimg.com/media/CWFFt3_XIAArIYK.jpg,1,Labrador Retriever,0.40743,True,Malinois,0.0770367,True,Pug,0.0745973,True,CWFFt3_XIAArIYK.jpg
507,676089483918516224,https://pbs.twimg.com/media/CWHzzFGXIAA0Y_H.jpg,1,Bull Mastiff,0.743808,True,Boxer,0.106697,True,American Staffordshire Terrier,0.0423353,True,CWHzzFGXIAA0Y_H.jpg
508,676098748976615425,https://pbs.twimg.com/media/CWH8L72UkAAvjql.jpg,1,Walking Stick,0.162179,False,Sandal,0.1290859999999999,False,Purse,0.0814119,False,CWH8L72UkAAvjql.jpg
509,676101918813499392,https://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg,1,Shih-Tzu,0.225848,True,Norfolk Terrier,0.186873,True,Irish Terrier,0.1069869999999999,True,CWH_FTgWIAAwOUy.jpg
510,676146341966438401,https://pbs.twimg.com/media/CWIngp5WEAAJOy3.jpg,1,Irish Water Spaniel,0.388332,True,Standard Poodle,0.284121,True,Greenhouse,0.0348681,False,CWIngp5WEAAJOy3.jpg
511,676191832485810177,https://pbs.twimg.com/media/CWJQ4UmWoAIJ29t.jpg,2,Chihuahua,0.376741,True,Italian Greyhound,0.173114,True,Muzzle,0.0714851,False,CWJQ4UmWoAIJ29t.jpg
512,676215927814406144,https://pbs.twimg.com/media/CWJmzNsWUAE706Z.jpg,1,Hamster,0.999484,False,Guinea Pig,0.000158217,False,Broccoli,6.091100000000001e-05,False,CWJmzNsWUAE706Z.jpg
513,676219687039057920,https://pbs.twimg.com/media/CWJqN9iWwAAg86R.jpg,1,Bubble,0.997556,False,Leafhopper,0.000158961,False,Whippet,0.000132464,True,CWJqN9iWwAAg86R.jpg
514,676237365392908289,https://pbs.twimg.com/media/CWJ6Sc-WwAAlpI6.jpg,1,French Bulldog,0.961996,True,Chihuahua,0.021793,True,Boston Bull,0.00691629,True,CWJ6Sc-WwAAlpI6.jpg
515,676263575653122048,https://pbs.twimg.com/media/CWKSIfUUYAAiOBO.jpg,1,Teddy,0.0982826,False,Toy Poodle,0.0980293,True,Shopping Basket,0.0778521,False,CWKSIfUUYAAiOBO.jpg
516,676430933382295552,https://pbs.twimg.com/media/CWMqV7WUYAEEClG.jpg,1,Golden Retriever,0.583875,True,Cocker Spaniel,0.203671,True,Labrador Retriever,0.0361217,True,CWMqV7WUYAEEClG.jpg
517,676440007570247681,https://pbs.twimg.com/media/CWMyl9EWUAAnZJ0.jpg,2,Maltese Dog,0.579472,True,Toy Poodle,0.133446,True,Shih-Tzu,0.0943966,True,CWMyl9EWUAAnZJ0.jpg
518,676470639084101634,https://pbs.twimg.com/media/CWNOdIpWoAAWid2.jpg,1,Golden Retriever,0.7903859999999999,True,Borzoi,0.0228851,True,Dingo,0.0153434,False,CWNOdIpWoAAWid2.jpg
519,676496375194980353,https://pbs.twimg.com/media/CWNl3S9WcAARN34.jpg,1,Pug,0.985387,True,Norwegian Elkhound,0.0044169,True,French Bulldog,0.00389287,True,CWNl3S9WcAARN34.jpg
520,676533798876651520,https://pbs.twimg.com/media/CWOH4s9U8AEtkmQ.jpg,1,Chow,0.2652739999999999,True,Ice Bear,0.167614,False,Fur Coat,0.117506,False,CWOH4s9U8AEtkmQ.jpg
521,676575501977128964,https://pbs.twimg.com/media/CWOt07EUsAAnOYW.jpg,1,Feather Boa,0.424106,False,Yorkshire Terrier,0.0731443,True,Shetland Sheepdog,0.0575976,True,CWOt07EUsAAnOYW.jpg
522,676582956622721024,https://pbs.twimg.com/media/CWO0m8tUwAAB901.jpg,1,Seat Belt,0.790028,False,Boston Bull,0.1963069999999999,True,French Bulldog,0.0124289,True,CWO0m8tUwAAB901.jpg
523,676588346097852417,https://pbs.twimg.com/media/CWO5gmCUYAAX4WA.jpg,1,Boston Bull,0.976577,True,French Bulldog,0.0143237,True,Chihuahua,0.00230192,True,CWO5gmCUYAAX4WA.jpg
524,676603393314578432,https://pbs.twimg.com/media/CWPHMqKVAAAE78E.jpg,1,Whippet,0.8770209999999999,True,Great Dane,0.0341819,True,Boxer,0.028404,True,CWPHMqKVAAAE78E.jpg
525,676606785097199616,https://pbs.twimg.com/media/CWPKSGpWcAQN6mw.jpg,1,Loafer,0.202999,False,Doormat,0.2004109999999999,False,Malinois,0.1423,True,CWPKSGpWcAQN6mw.jpg
526,676613908052996102,https://pbs.twimg.com/media/CWPQwmJWUAAu_At.jpg,1,Book Jacket,0.4937899999999999,False,Doberman,0.0964228,True,Miniature Pinscher,0.0706466999999999,True,CWPQwmJWUAAu_At.jpg
527,676617503762681856,https://pbs.twimg.com/media/CWPUB9TWwAALPPx.jpg,1,Chihuahua,0.841084,True,Pomeranian,0.12053,True,Pekinese,0.00660034,True,CWPUB9TWwAALPPx.jpg
528,676776431406465024,https://pbs.twimg.com/ext_tw_video_thumb/676776408941662209/pu/img/k-6I3YEZAQtYPBXR.jpg,1,Doormat,0.201346,False,Dishwasher,0.191749,False,Microwave,0.03811,False,k-6I3YEZAQtYPBXR.jpg
529,676811746707918848,https://pbs.twimg.com/media/CWSEsO9WwAAX-fZ.jpg,1,Chihuahua,0.440916,True,Pomeranian,0.345806,True,Cocker Spaniel,0.0603312,True,CWSEsO9WwAAX-fZ.jpg
530,676819651066732545,https://pbs.twimg.com/media/CWSL4W8WsAAE4KU.jpg,2,Rain Barrel,0.625555,False,Barrel,0.138383,False,Labrador Retriever,0.0394645999999999,True,CWSL4W8WsAAE4KU.jpg
531,676821958043033607,https://pbs.twimg.com/media/CWSN-vaXAAA8Ehr.jpg,2,Great Pyrenees,0.8698040000000001,True,Kuvasz,0.0798143,True,Standard Poodle,0.0132629999999999,True,CWSN-vaXAAA8Ehr.jpg
532,676864501615042560,https://pbs.twimg.com/media/CWS0q8iU8AE2Srr.jpg,1,Chesapeake Bay Retriever,0.371146,True,Water Buffalo,0.0995963,False,Weimaraner,0.0489679,True,CWS0q8iU8AE2Srr.jpg
533,676897532954456065,https://pbs.twimg.com/media/CWTSt0UW4AALMNB.jpg,1,Hamster,0.628255,False,Guinea Pig,0.318646,False,Macaque,0.0130581999999999,False,CWTSt0UW4AALMNB.jpg
534,676936541936185344,https://pbs.twimg.com/media/CWT2MUgWIAECWig.jpg,1,Chesapeake Bay Retriever,0.5452859999999999,True,Norwegian Elkhound,0.081482,True,Space Heater,0.0473911,False,CWT2MUgWIAECWig.jpg
535,676942428000112642,https://pbs.twimg.com/media/CWT7imQXIAMwpQ2.jpg,1,Black-Footed Ferret,0.707199,False,Polecat,0.15463,False,Weasel,0.0976255,False,CWT7imQXIAMwpQ2.jpg
536,676946864479084545,https://pbs.twimg.com/media/CWT_lOQWUAAXPaY.jpg,1,Pekinese,0.752707,True,Golden Retriever,0.0556545999999999,True,Great Pyrenees,0.0410178,True,CWT_lOQWUAAXPaY.jpg
537,676948236477857792,https://pbs.twimg.com/media/CWUA1GFW4AAowiq.jpg,1,Guenon,0.611603,False,Macaque,0.135176,False,Squirrel Monkey,0.0832473,False,CWUA1GFW4AAowiq.jpg
538,676949632774234114,https://pbs.twimg.com/media/CWUCGMtWEAAjXnS.jpg,1,Welsh Springer Spaniel,0.206479,True,Saint Bernard,0.139339,True,Boxer,0.114606,True,CWUCGMtWEAAjXnS.jpg
539,676957860086095872,https://pbs.twimg.com/ext_tw_video_thumb/676957802976419840/pu/img/dCj-qlXo73A5hf6Q.jpg,1,Labrador Retriever,0.772423,True,Beagle,0.0559016999999999,True,Golden Retriever,0.0311519,True,dCj-qlXo73A5hf6Q.jpg
540,676975532580409345,https://pbs.twimg.com/media/CWUZpydWcAAeipD.jpg,1,Malamute,0.363257,True,Siberian Husky,0.245862,True,Eskimo Dog,0.125547,True,CWUZpydWcAAeipD.jpg
541,677187300187611136,https://pbs.twimg.com/media/CWXaQMBWcAAATDi.jpg,1,English Setter,0.282396,True,Shih-Tzu,0.0841118999999999,True,Old English Sheepdog,0.059538,True,CWXaQMBWcAAATDi.jpg
542,677228873407442944,https://pbs.twimg.com/media/CWYAEINW4AIuw8P.jpg,1,Common Iguana,0.566338,False,Tennis Ball,0.154646,False,Green Lizard,0.0449758,False,CWYAEINW4AIuw8P.jpg
543,677269281705472000,https://pbs.twimg.com/media/CWYk0WxWoAAEwRt.jpg,1,Shetland Sheepdog,0.656616,True,Collie,0.195405,True,German Shepherd,0.0131032,True,CWYk0WxWoAAEwRt.jpg
544,677301033169788928,https://pbs.twimg.com/media/CWZBsjPWsAAZFFl.jpg,1,Japanese Spaniel,0.6611779999999999,True,Pekinese,0.150119,True,Chihuahua,0.11972,True,CWZBsjPWsAAZFFl.jpg
