,tweet_id,timestamp,source,text,name,dog_stage,Dog_Rate,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,jpg_file_name,full_text,retweet_count,favorite_count,lang
604,778990705243029504,2016-09-22 16:13:51+00:00,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,Jay,None,1.1,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2,Cocker Spaniel,0.7153510000000001,True,Labrador Retriever,0.207056,True,Chihuahua,0.0285194,True,Cs-H5uhWcAAiNY9.jpg,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,8437,22342,en
605,778748913645780993,2016-09-22 00:13:04+00:00,Twitter for iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",Mya,None,1.1,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,1,Staffordshire Bullterrier,0.351434,True,Boxer,0.201478,True,American Staffordshire Terrier,0.142838,True,Cs6r_-kVIAALh1p.jpg,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",1562,7717,en
606,778650543019483137,2016-09-21 17:42:10+00:00,Twitter for iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",Strider,None,1.0,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,1,German Shepherd,0.515699,True,Malinois,0.300292,True,Kelpie,0.0870223,True,Cs5ShihWEAAH2ti.jpg,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",1729,6430,en
607,778624900596654080,2016-09-21 16:00:17+00:00,Twitter for iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,Penny,None,1.1,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2,Airedale,0.786089,True,Irish Terrier,0.121488,True,Lakeland Terrier,0.0146031,True,Cs47N3eWcAEmgiW.jpg,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,1176,5177,en
608,778408200802557953,2016-09-21 01:39:11+00:00,Twitter for iPhone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,None,None,1.4,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,3,Pembroke,0.8483620000000001,True,Cardigan,0.108124,True,Beagle,0.0119417,True,Cs12ICuWAAECNRy.jpg,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,5023,15135,en
609,778396591732486144,2016-09-21 00:53:04+00:00,Twitter for iPhone,RT @dog_rates: This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,None,None,1.0,https://pbs.twimg.com/media/CcG07BYW0AErrC9.jpg,1,Hippopotamus,0.581403,False,Doormat,0.152445,False,Sea Lion,0.0263642999999999,False,CcG07BYW0AErrC9.jpg,RT @dog_rates: This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,14198,0,en
610,778383385161035776,2016-09-21 00:00:35+00:00,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,Nala,None,1.3,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1,Collie,0.3452659999999999,True,Borzoi,0.312823,True,Border Collie,0.213011,True,Cs1fjyqWIAE2jop.jpg,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,1271,6515,en
611,778286810187399168,2016-09-20 17:36:50+00:00,Twitter for iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,Stanley,None,1.1,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1,Boston Bull,0.3220699999999999,True,Pug,0.229903,True,Muzzle,0.10142,False,Cs0HuUTWcAUpSE8.jpg,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,3836,11576,en
612,778039087836069888,2016-09-20 01:12:28+00:00,Twitter for iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,None,pupper,1.2,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,German Shepherd,0.717776,True,Malinois,0.111175,True,Norwegian Elkhound,0.0588024,True,CswmaHmWAAAbdY9.jpg,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,3065,9417,en
613,778027034220126208,2016-09-20 00:24:34+00:00,Twitter for iPhone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,Sophie,pupper,2.7,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,Clumber,0.946718,True,Cocker Spaniel,0.0159499,True,Lhasa,0.00651911,True,Cswbc2yWcAAVsCJ.jpg,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,1885,7320,en
614,777885040357281792,2016-09-19 15:00:20+00:00,Twitter for iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,Wesley,None,0.3,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1,Afghan Hound,0.123529,True,Basset,0.119682,True,Siberian Husky,0.1087089999999999,True,CsuaUH2WAAAWJh1.jpg,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,1893,7078,en
615,777641927919427584,2016-09-18 22:54:18+00:00,Twitter for iPhone,RT @dog_rates: This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS,Arnie,None,1.2,https://pbs.twimg.com/media/CmoPdmHW8AAi8BI.jpg,1,Golden Retriever,0.964929,True,Labrador Retriever,0.0115837,True,Refrigerator,0.00749862,False,CmoPdmHW8AAi8BI.jpg,RT @dog_rates: This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS,4947,0,en
616,777621514455814149,2016-09-18 21:33:11+00:00,Twitter for iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,Derek,None,1.2,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,1,Chow,0.999823,True,Norwich Terrier,5.644850000000001e-05,True,Pomeranian,2.76806e-05,True,Csqqoo5WEAAMTVW.jpg,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,2910,9742,en
617,777189768882946048,2016-09-17 16:57:35+00:00,Twitter for iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,Jeffrey,None,1.2,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2,Chihuahua,0.988412,True,Mexican Hairless,0.00417722,True,Hog,0.00150658,False,Cskh9nRWYAAUxBP.jpg,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,4999,15921,en
618,776819012571455488,2016-09-16 16:24:19+00:00,Twitter for iPhone,RT @dog_rates: Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,None,pupper,1.3,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,3,Chihuahua,0.346545,True,Dalmatian,0.166246,True,Toy Terrier,0.117502,True,CW88XN4WsAAlo8r.jpg,RT @dog_rates: Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,15839,0,en
619,776813020089548800,2016-09-16 16:00:31+00:00,Twitter for iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,Solomon,None,1.2,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,Toy Poodle,0.51661,True,Miniature Poodle,0.255033,True,Standard Poodle,0.168989,True,CsfLUDbXEAAu0VF.jpg,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,1405,5444,en
620,776477788987613185,2016-09-15 17:48:25+00:00,Twitter for iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,Huck,pupper,1.1,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1,Labrador Retriever,0.8848389999999999,True,Chesapeake Bay Retriever,0.0575650999999999,True,Paintbrush,0.00576608,False,CsaaaaxWgAEfzM7.jpg,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,3249,9858,en
621,776218204058357768,2016-09-15 00:36:55+00:00,Twitter for iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,None,floofer,1.3,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1,Samoyed,0.940326,True,Pomeranian,0.0555271999999999,True,Keeshond,0.00222635,True,CsWuVEdWcAAqbe9.jpg,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,18497,33345,en
622,776201521193218049,2016-09-14 23:30:38+00:00,Twitter for iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,O,None,1.0,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,1,Rottweiler,0.502228,True,Black-And-Tan Coonhound,0.154594,True,Bloodhound,0.135176,True,CsWfKadWEAAtmlS.jpg,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,2919,10681,en
623,776113305656188928,2016-09-14 17:40:06+00:00,Twitter for iPhone,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,Sampson,pupper,1.1,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1,Mousetrap,0.777468,False,Black Widow,0.0939401999999999,False,Paddlewheel,0.0174919,False,CsVO7ljW8AAckRD.jpg,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,5068,13102,en
624,776088319444877312,2016-09-14 16:00:49+00:00,Twitter for iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,None,None,1.0,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,3,Web Site,0.999916,False,Pug,7.657020000000001e-05,True,Menu,2.16468e-06,False,CsU4NKkW8AUI5eG.jpg,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,179,2045,en
625,775898661951791106,2016-09-14 03:27:11+00:00,Twitter for iPhone,"RT @dog_rates: Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",None,"doggo, pupper",1.2,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,1,Golden Retriever,0.945523,True,Labrador Retriever,0.0423191,True,Doormat,0.00395626,False,CiyHLocU4AI2pJu.jpg,"RT @dog_rates: Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",17621,0,en
626,775842724423557120,2016-09-13 23:44:54+00:00,Twitter for iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,Blue,None,1.2,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2,Chow,0.520022,True,Bath Towel,0.0287747,False,French Bulldog,0.0259901,True,CsRY1jAWYAUOx55.jpg,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,3116,13022,en
627,775733305207554048,2016-09-13 16:30:07+00:00,Twitter for iPhone,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,Anakin,doggo,1.1,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,1,Long-Horned Beetle,0.6138520000000001,False,Ox,0.0294728,False,Rhinoceros Beetle,0.0278060999999999,False,CsP1UvaW8AExVSA.jpg,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,4627,15413,en
628,775729183532220416,2016-09-13 16:13:44+00:00,Twitter for iPhone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,None,None,1.3,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,1,Web Site,0.989407,False,Hand-Held Computer,0.00213902,False,Menu,0.00211536,False,CsPxk85XEAAeMQj.jpg,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,5302,14361,en
629,775364825476165632,2016-09-12 16:05:54+00:00,Twitter for iPhone,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,Finley,doggo,1.1,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3,Beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.0343063,True,CsKmMB2WAAAXcAy.jpg,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,3472,8295,en
630,775085132600442880,2016-09-11 21:34:30+00:00,Twitter for iPhone,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,Tucker,None,1.3,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,Chow,0.316565,True,Golden Retriever,0.241929,True,Pomeranian,0.157524,True,CsGnz64WYAEIDHJ.jpg,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,5488,17281,en
631,774757898236878852,2016-09-10 23:54:11+00:00,Twitter for iPhone,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,Finley,None,1.2,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,1,Toy Poodle,0.7199409999999999,True,Miniature Poodle,0.251546,True,Lakeland Terrier,0.00700838,True,CsB-MYiXgAEQU20.jpg,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,2035,9462,en
632,774639387460112384,2016-09-10 16:03:16+00:00,Twitter for iPhone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,Sprinkles,None,1.0,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1,Walker Hound,0.6275930000000001,True,Basenji,0.1287049999999999,True,Ibizan Hound,0.126282,True,CsASZqRW8AA3Szw.jpg,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,2013,7508,en
633,774314403806253056,2016-09-09 18:31:54+00:00,Twitter for iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,None,None,1.4,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,3,Eskimo Dog,0.5960449999999999,True,Siberian Husky,0.223067,True,Saluki,0.0363246999999999,True,Cr7q1VxWIAA5Nm7.jpg,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,6478,24167,en
634,773985732834758656,2016-09-08 20:45:53+00:00,Twitter for iPhone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,Winnie,pupper,1.1,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,4,Giant Panda,0.4511489999999999,False,Fur Coat,0.148001,False,Pug,0.10957,True,Cr2_6R8WAAAUMtc.jpg,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,4492,11925,en
635,773922284943896577,2016-09-08 16:33:46+00:00,Twitter for iPhone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",Heinrich,None,1.2,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,1,Pomeranian,0.554331,True,Samoyed,0.432158,True,Chow,0.00319942,True,Cr2GNdlW8AAbojw.jpg,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",1999,7110,en
636,773704687002451968,2016-09-08 02:09:06+00:00,Twitter for iPhone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,Loki,None,1.2,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2,Silky Terrier,0.324251,True,Yorkshire Terrier,0.1812099999999999,True,Airedale,0.133436,True,CrzATQqWAAEHq2t.jpg,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,1891,7317,en
637,773670353721753600,2016-09-07 23:52:41+00:00,Twitter for iPhone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,Shakespeare,None,1.0,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1,Old English Sheepdog,0.969311,True,Maltese Dog,0.013243,True,Soft-Coated Wheaten Terrier,0.00485731,True,CryhFC0XEAA9wp_.jpg,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,1501,5935,en
638,773547596996571136,2016-09-07 15:44:53+00:00,Twitter for iPhone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,Chelsea,pupper,1.1,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,Norwegian Elkhound,0.372202,True,Chesapeake Bay Retriever,0.1371869999999999,True,Malamute,0.0714361999999999,True,Crwxb5yWgAAX5P_.jpg,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,7126,24553,en
639,773308824254029826,2016-09-06 23:56:05+00:00,Twitter for iPhone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,Bungalo,None,1.2,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,1,Shopping Cart,0.572349,False,Labrador Retriever,0.1514059999999999,True,Shopping Basket,0.107102,False,CrtYRMEWIAAUkCl.jpg,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,8640,25846,en
640,773247561583001600,2016-09-06 19:52:39+00:00,Twitter for iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,Chip,None,1.0,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,1,Seat Belt,0.713588,False,Miniature Pinscher,0.0833687999999999,True,Brabancon Griffon,0.0756961,True,Crsgi9dWEAApQd8.jpg,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,3699,10414,en
641,773191612633579521,2016-09-06 16:10:20+00:00,Twitter for iPhone,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,Grey,None,1.2,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,1,Blenheim Spaniel,0.427766,True,Shih-Tzu,0.219256,True,Welsh Springer Spaniel,0.144614,True,CrrtqjdXEAINleR.jpg,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,4736,11117,en
642,772877495989305348,2016-09-05 19:22:09+00:00,Twitter Web Client,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,None,None,1.1,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,1,Tabby,0.218303,False,Norwegian Elkhound,0.138523,True,Wombat,0.0742172,False,t8gbjy2rA19xtQYR.jpg,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,4501,9555,en
643,772826264096874500,2016-09-05 15:58:34+00:00,Twitter for iPhone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",Roosevelt,None,1.1,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,1,Basset,0.915351,True,Walker Hound,0.0724159,True,Beagle,0.00822894,True,CrmhYYIXEAEcyYY.jpg,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",2669,8842,en
644,772615324260794368,2016-09-05 02:00:22+00:00,Twitter for iPhone,RT @dog_rates: This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,Gromit,None,1.0,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,1,Dalmatian,0.556595,True,Whippet,0.151047,True,American Staffordshire Terrier,0.0964355,True,Cp6db4-XYAAMmqL.jpg,RT @dog_rates: This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,3914,0,en
645,772581559778025472,2016-09-04 23:46:12+00:00,Twitter for iPhone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,None,None,1.0,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,3,Newfoundland,0.574345,True,Border Collie,0.128352,True,Saint Bernard,0.0594755,True,CrjC0JAWAAAjz6n.jpg,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,1968,7192,en
646,772193107915964416,2016-09-03 22:02:38+00:00,Twitter for iPhone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,Willem,pupper,1.2,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1,Pembroke,0.3679449999999999,True,Chihuahua,0.2235219999999999,True,Pekinese,0.164871,True,Crdhh_1XEAAHKHi.jpg,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,1612,6665,en
647,772152991789019136,2016-09-03 19:23:13+00:00,Twitter for iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,None,None,1.0,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,2,Golden Retriever,0.275318,True,Irish Setter,0.100988,True,Vizsla,0.0735248999999999,True,Crc9DEoWEAE7RLH.jpg,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,1300,4181,en
648,772117678702071809,2016-09-03 17:02:54+00:00,Twitter for iPhone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,Jack,None,1.2,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,1,Labrador Retriever,0.217821,True,Beagle,0.157677,True,Golden Retriever,0.127726,True,Crcc7pqXEAAM5O2.jpg,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,848,4165,en
649,772114945936949249,2016-09-03 16:52:02+00:00,Twitter for iPhone,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,Finn,None,1.0,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,1,Chihuahua,0.803293,True,Toy Terrier,0.0529799999999999,True,Italian Greyhound,0.0372388,True,Crcacf9WgAEcrMh.jpg,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,546,3005,en
650,772102971039580160,2016-09-03 16:04:27+00:00,Twitter for iPhone,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,Penny,None,1.1,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,1,Pembroke,0.54178,True,Cardigan,0.260504,True,Shetland Sheepdog,0.0637031,True,CrcPjh0WcAA_SPT.jpg,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,1065,4448,en
651,771770456517009408,2016-09-02 18:03:10+00:00,Twitter for iPhone,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,Davey,None,1.1,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,Papillon,0.53318,True,Collie,0.192031,True,Border Collie,0.121626,True,CrXhIqBW8AA6Bse.jpg,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,3924,13356,en
652,771500966810099713,2016-09-02 00:12:18+00:00,Twitter for iPhone,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,Dakota,None,1.2,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,1,Labrador Retriever,0.833952,True,Golden Retriever,0.103223,True,Soccer Ball,0.0120939,False,CrTsCPHWYAANdzC.jpg,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,3018,9167,en
653,771380798096281600,2016-09-01 16:14:48+00:00,Twitter for iPhone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,Fizz,None,1.1,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,1,Collie,0.503728,True,Border Collie,0.4509439999999999,True,English Springer,0.0126927999999999,True,CrR-vVfXEAAk6Gg.jpg,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,5912,11746,en
654,771171053431250945,2016-09-01 02:21:21+00:00,Twitter for iPhone,RT @dog_rates: This is Frankie. He's wearing blush. 11/10 really accents the cheek bones https://t.co/iJABMhVidf,Frankie,None,1.1,https://pbs.twimg.com/media/CVgdFjNWEAAxmbq.jpg,3,Samoyed,0.978833,True,Pomeranian,0.012763,True,Eskimo Dog,0.00185305,True,CVgdFjNWEAAxmbq.jpg,RT @dog_rates: This is Frankie. He's wearing blush. 11/10 really accents the cheek bones https://t.co/iJABMhVidf,8705,0,en
